#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2026-08-04T11:02:48 [V7.5.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-08-04T11:02:48	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-source=J/A%2BA/554/A98/table5&-out.max=99999&-out=Teff,logg,M,f1(V),f2(V),f3(V),f4(V)	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.5.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_35540098
#Name: J/A+A/554/A98
#Title: Limb-darkening coefficients for red giants (Neilson+, 2013)
#INFO	ivoid=ivo://cds.vizier/j/a+a/554/a98	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/a+a/554/a98	    IVOID of underlying data collection
#INFO	creator=Neilson H.R.	    First author or institution
#INFO	cites=bibcode:2013A&A...554A..98N	    Article or Data origin sources
#INFO	journal=A&A	    Journal name
#INFO	original_date=2013	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/A+A/554/A98	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.35540098	    Dataset identifier that can be used for citation
#INFO	publication_date=2013-12-29	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_A_A_554_A98_table5:
#Name: J/A+A/554/A98/table5
#Title: Spherical 4-parameter limb-darkening coefficients
#Column	Teff	(I4)	[3000/8000] Model effective temperature	[ucd=phys.temperature.effective;meta.modelled]
#Column	logg	(F5.2)	[-1/3] Model surface gravity	[ucd=phys.gravity;meta.modelled]
#Column	M	(F4.1)	[0.5/20] Model mass	[ucd=phys.mass;meta.modelled]
#Column	f1(V)	(F7.4)	V-band four-parameter f_1_ coefficient (G4)	[ucd=phot.limbDark]
#Column	f2(V)	(F8.4)	V-band four-parameter f_2_ coefficient (G4)	[ucd=phot.limbDark]
#Column	f3(V)	(F8.4)	V-band four-parameter f_3_ coefficient (G4)	[ucd=phot.limbDark]
#Column	f4(V)	(F8.4)	V-band four-parameter f_4_ coefficient (G4)	[ucd=phot.limbDark]
Teff	logg	M	f1(V)	f2(V)	f3(V)	f4(V)
6300	 2.50	 0.5	-4.5230	 17.4733	-20.1498	  7.9180
6300	 2.75	 0.5	-3.8355	 16.3206	-19.7397	  8.0471
6400	 2.00	 0.5	-4.3001	 13.6641	-12.7574	  4.0664
6400	 2.25	 0.5	-4.7756	 16.8811	-18.1345	  6.6992
6400	 2.50	 0.5	-4.5592	 17.6000	-20.2872	  7.9624
6400	 2.75	 0.5	-3.8636	 16.4338	-19.8736	  8.0942
6500	 2.00	 0.5	-4.2893	 13.5347	-12.4840	  3.9106
6500	 2.25	 0.5	-4.8040	 16.9177	-18.0974	  6.6506
6500	 2.50	 0.5	-4.6014	 17.7170	-20.3810	  7.9778
6500	 2.75	 0.5	-3.9058	 16.5709	-20.0111	  8.1337
6600	 2.00	 0.5	-4.2535	 13.2755	-12.0121	  3.6622
6600	 2.25	 0.5	-4.8331	 16.9262	-17.9985	  6.5684
6600	 2.50	 0.5	-4.6557	 17.8500	-20.4714	  7.9846
6600	 2.75	 0.5	-3.9638	 16.7457	-20.1809	  8.1822
6700	 2.00	 0.5	-4.2234	 13.0563	-11.6122	  3.4513
6700	 2.25	 0.5	-4.8604	 16.9272	-17.8936	  6.4860
6700	 2.50	 0.5	-4.7119	 17.9885	-20.5723	  7.9980
6700	 2.75	 0.5	-4.0289	 16.9391	-20.3720	  8.2398
6800	 2.00	 0.5	-4.1442	 12.5924	-10.8404	  3.0662
6800	 2.25	 0.5	-4.8826	 16.8716	-17.6807	  6.3466
6800	 2.50	 0.5	-4.7855	 18.1348	-20.6335	  7.9790
6800	 2.75	 0.5	-4.1207	 17.1894	-20.5997	  8.3012
6900	 2.00	 0.5	-4.1028	 12.3353	-10.3970	  2.8395
6900	 2.25	 0.5	-4.8958	 16.7618	-17.3839	  6.1688
6900	 2.50	 0.5	-4.8472	 18.2645	-20.6975	  7.9690
6900	 2.75	 0.5	-4.2085	 17.4295	-20.8214	  8.3629
7000	 2.00	 0.5	-3.9719	 11.6478	 -9.3197	  2.3237
7000	 2.25	 0.5	-4.8894	 16.5023	-16.8315	  5.8651
7000	 2.50	 0.5	-4.9269	 18.4100	-20.7425	  7.9396
7000	 2.75	 0.5	-4.3318	 17.7438	-21.0916	  8.4311
7100	 2.25	 0.5	-4.8486	 16.0339	-15.9493	  5.4066
7100	 2.50	 0.5	-5.0181	 18.5276	-20.6955	  7.8556
7100	 2.75	 0.5	-4.4605	 18.0637	-21.3579	  8.4946
7200	 2.25	 0.5	-4.8192	 15.7534	-15.4381	  5.1449
7200	 2.50	 0.5	-5.0907	 18.6204	-20.6592	  7.7905
7200	 2.75	 0.5	-4.5990	 18.3998	-21.6346	  8.5608
7300	 2.50	 0.5	-5.1658	 18.7787	-20.7671	  7.8074
7300	 2.75	 0.5	-4.9079	 19.0155	-22.0084	  8.5961
7400	 2.50	 0.5	-5.2475	 18.4684	-19.8546	  7.2687
7400	 2.75	 0.5	-4.7872	 18.9488	-22.2139	  8.7634
7500	 2.50	 0.5	-5.2906	 18.3670	-19.4985	  7.0486
7500	 2.75	 0.5	-5.1663	 19.5944	-22.4494	  8.6912
7600	 2.75	 0.5	-5.2800	 19.8386	-22.6211	  8.7209
7700	 2.75	 0.5	-5.3836	 20.0967	-22.8318	  8.7674
7800	 2.75	 0.5	-5.5104	 20.3430	-22.9529	  8.7556
3000	 0.50	 0.5	-2.7317	 10.1765	-11.3364	  4.7035
3100	 0.50	 0.5	-3.1521	 11.1646	-12.1296	  4.8917
3200	 0.50	 0.5	-2.6844	  9.3295	-10.2568	  4.4161
3300	 0.50	 0.5	-1.0852	  2.5434	 -0.9563	  0.3990
3400	 0.50	 0.5	-0.4884	  0.7044	  0.4918	  0.2394
3500	 0.50	 0.5	 1.4764	 -7.4458	 12.3654	 -5.3226
3600	 0.50	 0.5	 1.7953	 -8.6632	 13.9246	 -5.9618
3700	 0.50	 0.5	 2.3032	-10.6354	 16.6389	 -7.1768
3800	 0.50	 0.5	 2.5880	-11.7729	 18.2527	 -7.9187
3900	 0.50	 0.5	 2.9630	-13.1549	 20.0461	 -8.6779
4000	 0.50	 0.5	 3.2060	-14.1310	 21.4586	 -9.3409
4100	 0.50	 0.5	 3.2734	-14.5084	 22.1671	 -9.7366
4200	 0.50	 0.5	 3.4921	-15.2592	 23.0540	-10.0747
4300	 0.50	 0.5	 3.6416	-15.8287	 23.8323	-10.4225
4400	 0.50	 0.5	 3.8011	-16.4403	 24.6777	-10.8045
4500	 0.50	 0.5	 3.9775	-17.0804	 25.5079	-11.1579
4600	 0.50	 0.5	 4.0397	-17.3901	 26.0512	-11.4503
4700	 0.50	 0.5	 4.3781	-18.5229	 27.3678	-11.9459
4800	 0.50	 0.5	 4.4799	-18.9306	 27.9624	-12.2277
4900	 0.50	 0.5	 4.8399	-20.1066	 29.2858	-12.7061
5000	 0.50	 0.5	 5.0308	-20.7722	 30.1145	-13.0453
5100	 0.50	 0.5	 5.3064	-21.6475	 31.0622	-13.3707
3000	 0.75	 0.5	-2.5973	 10.4508	-12.1497	  5.1309
3100	 0.75	 0.5	-2.9973	 11.6073	-13.3392	  5.5326
3200	 0.75	 0.5	-3.0013	 11.4038	-13.3299	  5.7272
3300	 0.75	 0.5	-0.8093	  2.2746	 -1.5111	  0.9800
3400	 0.75	 0.5	-1.5480	  4.7931	 -4.6470	  2.2790
3500	 0.75	 0.5	 0.1554	 -2.6264	  6.4775	 -3.0266
3600	 0.75	 0.5	 0.2760	 -3.2601	  7.4394	 -3.4711
3700	 0.75	 0.5	 0.7223	 -5.1238	 10.1482	 -4.7343
3800	 0.75	 0.5	 1.0350	 -6.4295	 12.0394	 -5.6129
3900	 0.75	 0.5	 1.3095	 -7.5669	 13.6895	 -6.3826
4000	 0.75	 0.5	 1.4818	 -8.3069	 14.8064	 -6.9211
4100	 0.75	 0.5	 1.4752	 -8.3727	 15.0417	 -7.0859
4200	 0.75	 0.5	 1.7129	 -9.3184	 16.3596	 -7.6801
4300	 0.75	 0.5	 1.7011	 -9.3689	 16.5927	 -7.8530
4400	 0.75	 0.5	 1.9672	-10.3836	 17.9452	 -8.4385
4500	 0.75	 0.5	 2.0538	-10.7623	 18.5352	 -8.7310
4600	 0.75	 0.5	 2.1385	-11.1349	 19.1231	 -9.0259
4700	 0.75	 0.5	 2.3024	-11.8007	 20.0910	 -9.4810
4800	 0.75	 0.5	 2.6376	-13.0479	 21.7253	-10.1794
4900	 0.75	 0.5	 2.9213	-14.1200	 23.1634	-10.8091
5000	 0.75	 0.5	 3.3182	-15.5684	 25.0272	-11.5923
5100	 0.75	 0.5	 3.6926	-16.9382	 26.8016	-12.3443
5200	 0.75	 0.5	 4.1169	-18.4402	 28.6679	-13.1010
5300	 0.75	 0.5	 4.8738	-20.9996	 31.6734	-14.2450
5400	 0.75	 0.5	 4.9539	-21.2996	 32.0746	-14.4206
3000	 1.00	 0.5	 0.0919	  2.5289	 -1.9223	  0.3424
3000	 1.25	 0.5	-2.0011	  9.7864	-12.3725	  5.4792
3000	 1.50	 0.5	-0.5445	  4.3052	 -4.3533	  1.5865
3000	 1.75	 0.5	-4.3753	 18.8982	-28.2544	 14.4330
3100	 1.00	 0.5	-2.6816	 11.3166	-13.4449	  5.6499
3100	 1.25	 0.5	-2.0099	  9.5318	-11.4976	  4.8723
3100	 1.50	 0.5	-1.2652	  7.5774	 -9.7339	  4.3710
3100	 1.75	 0.5	-0.9665	  6.8627	 -8.6052	  3.6873
3200	 1.00	 0.5	-2.7660	 11.3941	-13.6813	  5.8847
3200	 1.25	 0.5	-2.3770	 10.8055	-13.3323	  5.7756
3200	 1.50	 0.5	-1.7457	  9.0894	-11.5445	  5.1226
3200	 1.75	 0.5	-1.0400	  6.9910	 -9.0475	  4.0691
3300	 1.00	 0.5	-1.0923	  4.0934	 -4.5007	  2.4279
3300	 1.25	 0.5	-1.6913	  7.4333	 -9.4190	  4.5822
3300	 1.50	 0.5	-1.5443	  7.7341	-10.0888	  4.8271
3300	 1.75	 0.5	-1.2443	  7.3962	-10.0335	  4.8397
3400	 1.00	 0.5	-2.0638	  7.2357	 -7.9274	  3.6088
3400	 1.25	 0.5	-2.4699	  9.2781	-10.6810	  4.7097
3400	 1.50	 0.5	-1.9323	  7.7869	 -9.0118	  4.0406
3400	 1.75	 0.5	-1.1710	  6.0480	 -7.7963	  3.8706
3500	 1.00	 0.5	-0.9986	  2.0527	  0.2183	 -0.3648
3500	 1.25	 0.5	-1.5559	  4.9236	 -4.1651	  1.6816
3500	 1.50	 0.5	-1.9116	  7.1401	 -7.7384	  3.3862
3500	 1.75	 0.5	-1.9262	  8.2051	 -9.8971	  4.5116
3600	 1.00	 0.5	-1.0476	  1.8832	  0.7957	 -0.7340
3600	 1.25	 0.5	-1.9690	  5.9268	 -4.8430	  1.7315
3600	 1.50	 0.5	-2.3432	  8.1752	 -8.3799	  3.3857
3600	 1.75	 0.5	-2.1414	  8.2990	 -9.1522	  3.8634
3700	 1.00	 0.5	-0.7712	  0.5955	  2.7532	 -1.6658
3700	 1.25	 0.5	-1.8375	  5.1256	 -3.4875	  1.0490
3700	 1.50	 0.5	-2.3728	  7.9805	 -7.8206	  3.0432
3700	 1.75	 0.5	-2.4254	  9.0877	 -9.9477	  4.1302
3800	 1.00	 0.5	-0.5352	 -0.4934	  4.4389	 -2.4857
3800	 1.25	 0.5	-1.7384	  4.5041	 -2.3904	  0.4765
3800	 1.50	 0.5	-2.4058	  7.7876	 -7.2484	  2.6889
3800	 1.75	 0.5	-2.5630	  9.3036	 -9.9218	  4.0113
3900	 1.00	 0.5	-0.4525	 -0.9671	  5.3032	 -2.9559
3900	 1.25	 0.5	-1.7189	  4.2575	 -1.8444	  0.1560
3900	 1.50	 0.5	-2.4351	  7.6733	 -6.8407	  2.4187
3900	 1.75	 0.5	-2.6771	  9.5121	 -9.9458	  3.9294
4000	 1.00	 0.5	-0.2720	 -1.7786	  6.5175	 -3.5293
4000	 1.25	 0.5	-1.6403	  3.7715	 -0.9825	 -0.2967
4000	 1.50	 0.5	-2.4789	  7.6649	 -6.6240	  2.2480
4000	 1.75	 0.5	-2.7811	  9.7283	-10.0229	  3.8842
4100	 1.00	 0.5	-0.1843	 -2.2211	  7.2571	 -3.9099
4100	 1.25	 0.5	-1.6343	  3.6239	 -0.6220	 -0.5174
4100	 1.50	 0.5	-2.5288	  7.7207	 -6.5275	  2.1399
4100	 1.75	 0.5	-2.8738	  9.9561	-10.1656	  3.8834
4200	 1.00	 0.5	-0.1498	 -2.4420	  7.6807	 -4.1462
4200	 1.25	 0.5	-1.6470	  3.5683	 -0.4012	 -0.6725
4200	 1.50	 0.5	-2.2804	  6.3606	 -4.3561	  1.0887
4200	 1.50	 0.5	-2.5879	  7.8380	 -6.5345	  2.0828
4200	 1.75	 0.5	-2.9715	 10.2268	-10.3837	  3.9202
4200	 2.00	 0.5	-2.9675	 10.8218	-11.6255	  4.5757
4300	 1.00	 0.5	-0.0827	 -2.7756	  8.2361	 -4.4318
4300	 1.25	 0.5	-1.6625	  3.5312	 -0.2190	 -0.8049
4300	 1.50	 0.5	-2.6581	  8.0230	 -6.6583	  2.0856
4300	 1.75	 0.5	-3.0717	 10.5286	-10.6660	  3.9928
4400	 1.00	 0.5	-0.0267	 -3.0686	  8.7481	 -4.7042
4400	 1.25	 0.5	-1.6507	  3.3970	  0.0871	 -0.9892
4400	 1.50	 0.5	-2.7006	  8.0844	 -6.6038	  2.0076
4400	 1.75	 0.5	-3.1675	 10.8142	-10.9258	  4.0549
4500	 1.00	 0.5	 0.0637	 -3.4872	  9.4137	 -5.0367
4500	 1.25	 0.5	-1.6377	  3.2543	  0.4074	 -1.1806
4500	 1.50	 0.5	-2.7549	  8.2085	 -6.6465	  1.9754
4500	 1.75	 0.5	-3.2501	 11.0447	-11.1122	  4.0865
4600	 1.00	 0.5	 0.1198	 -3.7653	  9.8858	 -5.2839
4600	 1.25	 0.5	-1.6970	  3.4163	  0.3136	 -1.1945
4600	 1.50	 0.5	-2.7791	  8.1891	 -6.4791	  1.8479
4600	 1.75	 0.5	-3.3445	 11.3996	-11.5133	  4.2209
4700	 1.00	 0.5	 0.3834	 -4.8469	 11.4312	 -5.9944
4700	 1.25	 0.5	-1.6352	  3.0815	  0.8880	 -1.4934
4700	 1.50	 0.5	-2.7794	  8.0584	 -6.1477	  1.6451
4700	 1.75	 0.5	-3.4288	 11.5970	-11.6228	  4.2093
4800	 1.00	 0.5	 0.3856	 -4.9170	 11.6286	 -6.1247
4800	 1.25	 0.5	-1.4473	  2.2303	  2.1631	 -2.0950
4800	 1.50	 0.5	-2.8228	  8.1528	 -6.1563	  1.5985
4800	 1.75	 0.5	-3.4669	 11.5293	-11.3279	  4.0135
4900	 1.00	 0.5	 0.6693	 -6.0611	 13.2340	 -6.8514
4900	 1.25	 0.5	-1.2618	  1.3950	  3.4187	 -2.6906
4900	 1.50	 0.5	-2.7193	  7.5527	 -5.1544	  1.0962
4900	 1.75	 0.5	-3.5274	 11.6113	-11.2698	  3.9269
5000	 1.00	 0.5	 1.0792	 -7.6649	 15.4200	 -7.8159
5000	 1.25	 0.5	-1.0351	  0.3976	  4.9020	 -3.3902
5000	 1.50	 0.5	-2.6360	  7.0654	 -4.3227	  0.6707
5000	 1.75	 0.5	-3.5322	 11.3918	-10.7482	  3.6246
5100	 1.00	 0.5	 1.4369	 -9.0635	 17.3348	 -8.6656
5100	 1.25	 0.5	-0.6027	 -1.4000	  7.4402	 -4.5366
5100	 1.50	 0.5	-2.3947	  5.8839	 -2.4992	 -0.2014
5100	 1.75	 0.5	-3.5052	 11.0175	 -9.9876	  3.2076
5200	 1.00	 0.5	 2.1339	-11.6889	 20.7860	-10.1396
5200	 1.25	 0.5	-0.2510	 -2.8429	  9.4681	 -5.4510
5200	 1.50	 0.5	-2.1488	  4.7406	 -0.7822	 -1.0085
5200	 1.75	 0.5	-3.4579	 10.6095	 -9.2271	  2.8065
5300	 1.00	 0.5	 2.6758	-13.7051	 23.4184	-11.2591
5300	 1.25	 0.5	 0.1519	 -4.4701	 11.7329	 -6.4656
5300	 1.50	 0.5	-2.0083	  4.0623	  0.2767	 -1.5227
5300	 1.75	 0.5	-3.3716	 10.0457	 -8.2542	  2.3122
5400	 1.00	 0.5	 3.2416	-15.7694	 26.0623	-12.3634
5400	 1.25	 0.5	 0.4322	 -5.5915	 13.2845	 -7.1578
5400	 1.50	 0.5	-1.7449	  2.9035	  1.9695	 -2.3052
5400	 1.75	 0.5	-3.4153	 10.1357	 -8.2758	  2.2830
5500	 1.00	 0.5	 3.3859	-16.3268	 26.8274	-12.7054
5500	 1.25	 0.5	 0.4393	 -5.6676	 13.4611	 -7.2659
5500	 1.50	 0.5	-1.7258	  2.7696	  2.2309	 -2.4516
5500	 1.75	 0.5	-3.2689	  9.3445	 -7.0028	  1.6601
5600	 1.00	 0.5	 3.5478	-16.9484	 27.6767	-13.0838
5600	 1.25	 0.5	 0.8588	 -7.3145	 15.7106	 -8.2599
5600	 1.50	 0.5	-1.4876	  1.7330	  3.7477	 -3.1562
5600	 1.75	 0.5	-3.1741	  8.8262	 -6.1546	  1.2388
5700	 1.25	 0.5	 1.4608	 -9.6128	 18.7672	 -9.5786
5700	 1.50	 0.5	-1.1442	  0.2988	  5.7782	 -4.0749
5700	 1.75	 0.5	-3.0138	  8.0265	 -4.9111	  0.6418
5800	 1.25	 0.5	 1.9700	-11.5326	 21.2990	-10.6642
5800	 1.50	 0.5	-0.9222	 -0.6328	  7.1149	 -4.6884
5800	 1.75	 0.5	-2.9554	  7.7080	 -4.3768	  0.3696
5900	 1.25	 0.5	 2.1716	-12.3117	 22.3609	-11.1348
5900	 1.50	 0.5	-0.8662	 -0.8977	  7.5379	 -4.8996
5900	 1.75	 0.5	-2.9546	  7.6497	 -4.2253	  0.2748
6000	 1.25	 0.5	 2.3640	-13.0584	 23.3878	-11.5940
6000	 1.50	 0.5	-0.8318	 -1.0775	  7.8510	 -5.0656
6000	 1.75	 0.5	-2.9663	  7.6502	 -4.1576	  0.2167
6100	 1.25	 0.5	 2.6361	-14.0875	 24.7629	-12.1930
6100	 1.50	 0.5	-0.7953	 -1.2642	  8.1720	 -5.2348
6100	 1.75	 0.5	-2.9746	  7.6390	 -4.0760	  0.1534
6200	 1.25	 0.5	 3.4472	-17.0180	 28.4739	-13.7252
6200	 1.50	 0.5	-0.7296	 -1.5597	  8.6282	 -5.4574
6200	 1.75	 0.5	-2.9727	  7.5860	 -3.9423	  0.0702
6300	 1.50	 0.5	-0.6155	 -2.0487	  9.3530	 -5.8005
6300	 1.75	 0.5	-2.9444	  7.4160	 -3.6330	 -0.0967
6400	 1.50	 0.5	-0.4230	 -2.8341	 10.4594	 -6.3017
6400	 1.75	 0.5	-2.9000	  7.1817	 -3.2434	 -0.2947
6500	 1.50	 0.5	-0.0943	 -4.1402	 12.2518	 -7.0951
6500	 1.75	 0.5	-2.8039	  6.7238	 -2.5307	 -0.6407
6600	 1.75	 0.5	-2.6657	  6.0915	 -1.5763	 -1.0936
6700	 1.75	 0.5	-2.4946	  5.3345	 -0.4670	 -1.6074
6800	 1.75	 0.5	-2.2448	  4.2541	  1.0927	 -2.3221
3000	 3.00	 0.5	-2.0295	  9.6413	-13.3268	  6.5779
3100	 3.00	 0.5	-4.0091	 17.0706	-24.9406	 12.6092
3200	 3.00	 0.5	-3.8498	 16.4261	-23.9647	 12.1284
3300	 3.00	 0.5	-2.2303	 10.3811	-14.7917	  7.4865
3400	 3.00	 0.5	 0.7675	 -0.1301	  0.5003	 -0.0940
3500	 3.00	 0.5	 0.9004	  0.1951	 -0.8485	  0.8491
3600	 3.00	 0.5	 0.6506	  0.8259	 -1.6302	  1.2406
3700	 3.00	 0.5	 0.3936	  1.9629	 -3.1698	  1.8921
3800	 3.00	 0.5	 0.1747	  2.6709	 -3.9129	  2.1336
3900	 3.00	 0.5	 0.0022	  3.3089	 -4.6678	  2.4139
4000	 3.00	 0.5	-0.1867	  3.9599	 -5.4152	  2.6877
4100	 3.00	 0.5	-0.3220	  4.4460	 -5.9765	  2.8904
4200	 3.00	 0.5	-0.4198	  4.8222	 -6.4193	  3.0494
4300	 3.00	 0.5	-0.4957	  5.1442	 -6.8149	  3.1952
4400	 3.00	 0.5	-0.5643	  5.4476	 -7.1951	  3.3375
4500	 3.00	 0.5	-0.6225	  5.7347	 -7.5750	  3.4861
4600	 3.00	 0.5	-0.6974	  6.0691	 -8.0039	  3.6520
4700	 3.00	 0.5	-0.7847	  6.4439	 -8.4798	  3.8360
4800	 3.00	 0.5	-0.8997	  6.9141	 -9.0808	  4.0753
4900	 3.00	 0.5	-1.0287	  7.4315	 -9.7389	  4.3377
5000	 3.00	 0.5	-1.2166	  8.1110	-10.5693	  4.6647
5100	 3.00	 0.5	-1.4424	  8.8965	-11.5141	  5.0348
5200	 3.00	 0.5	-1.6888	  9.7417	-12.5249	  5.4301
5300	 3.00	 0.5	-1.9123	 10.5040	-13.4323	  5.7832
5400	 3.00	 0.5	-2.1161	 11.1991	-14.2566	  6.1021
5500	 3.00	 0.5	-2.2812	 11.7678	-14.9341	  6.3646
5600	 3.00	 0.5	-2.4489	 12.3311	-15.5947	  6.6177
5700	 3.00	 0.5	-2.6113	 12.8898	-16.2625	  6.8779
5800	 3.00	 0.5	-2.7079	 13.2334	-16.6730	  7.0349
5900	 3.00	 0.5	-2.7762	 13.5007	-17.0103	  7.1690
6000	 3.00	 0.5	-2.8202	 13.6902	-17.2524	  7.2634
6100	 3.00	 0.5	-2.8408	 13.8000	-17.3962	  7.3175
6200	 3.00	 0.5	-2.8567	 13.9009	-17.5408	  7.3768
6300	 3.00	 0.5	-2.8658	 13.9659	-17.6257	  7.4058
6400	 3.00	 0.5	-2.8780	 14.0414	-17.7282	  7.4449
6500	 3.00	 0.5	-2.9031	 14.1408	-17.8384	  7.4794
6600	 3.00	 0.5	-2.9459	 14.2893	-17.9990	  7.5314
6700	 3.00	 0.5	-2.9982	 14.4659	-18.1944	  7.5987
6800	 3.00	 0.5	-3.0783	 14.7147	-18.4547	  7.6842
6900	 3.00	 0.5	-3.1638	 14.9781	-18.7322	  7.7772
7000	 3.00	 0.5	-3.2779	 15.3185	-19.0849	  7.8946
7100	 3.00	 0.5	-3.4175	 15.7271	-19.5058	  8.0354
7200	 3.00	 0.5	-3.5294	 16.0670	-19.8678	  8.1605
7300	 3.00	 0.5	-3.7637	 16.7222	-20.5348	  8.3869
7400	 3.00	 0.5	-3.8523	 17.0053	-20.8520	  8.5028
7500	 3.00	 0.5	-3.7406	 16.7913	-20.7144	  8.4788
7600	 3.00	 0.5	-4.3749	 18.4373	-22.3189	  9.0153
7700	 3.00	 0.5	-4.5811	 19.0009	-22.8855	  9.2067
7800	 3.00	 0.5	-4.7986	 19.5751	-23.4384	  9.3835
7900	 3.00	 0.5	-4.9348	 19.9929	-23.8876	  9.5402
8000	 3.00	 0.5	-5.1424	 20.5510	-24.4198	  9.7035
3000	 0.00	12.5	-2.5395	 10.7351	-13.2945	  5.9431
3000	 1.00	12.5	-0.6495	  5.2660	 -6.8270	  3.1809
3000	 1.25	12.5	-0.1357	  4.0509	 -5.6777	  2.7601
3000	 1.50	12.5	 0.3599	  1.3374	 -0.8623	  0.1962
3000	 1.75	12.5	-3.9077	 17.0493	-25.3562	 12.9448
3000	 2.00	12.5	-6.6011	 27.5281	-41.6110	 21.2384
3000	 2.25	12.5	-6.0260	 25.1979	-37.9039	 19.3257
3000	 2.50	12.5	-5.6740	 23.7913	-35.6234	 18.1249
3000	 0.25	12.5	-1.9173	  8.9958	-11.2428	  5.0546
3000	-0.25	12.5	-3.1809	 12.3722	-14.9242	  6.5248
3000	 2.75	12.5	-4.4967	 19.1284	-28.2434	 14.3109
3000	 0.50	12.5	-1.3016	  7.0985	 -8.8547	  3.9908
3000	-0.50	12.5	-2.2342	  9.4664	 -9.2900	  2.9437
3000	 0.75	12.5	-0.9908	  6.3175	 -8.0352	  3.6637
3000	-0.75	12.5	-3.2694	 10.7159	 -9.1302	  2.4505
3100	 0.00	12.5	-2.7199	 11.3607	-13.8498	  6.0457
3100	 1.00	12.5	-0.6638	  5.6427	 -7.3627	  3.3663
3100	 1.25	12.5	-0.1171	  3.9908	 -5.3745	  2.5154
3100	 1.50	12.5	 0.0034	  3.4382	 -4.8451	  2.4083
3100	 1.75	12.5	 0.3428	  2.5149	 -3.4068	  1.5845
3100	 2.00	12.5	-0.6442	  4.7536	 -6.5370	  3.3589
3100	 2.25	12.5	-3.8619	 16.7912	-24.9292	 12.7358
3100	 2.50	12.5	-4.9416	 20.8868	-31.1741	 15.8953
3100	 0.25	12.5	-2.1490	  9.9644	-12.4670	  5.5345
3100	-0.25	12.5	-1.5524	  8.1226	 -9.0499	  3.4246
3100	 2.75	12.5	-4.9556	 20.7520	-30.8106	 15.6800
3100	 3.00	12.5	-3.9970	 17.0237	-24.8530	 12.5579
3100	 0.50	12.5	-1.5886	  8.3625	-10.6238	  4.7724
3100	-0.50	12.5	-2.5562	 10.2797	-11.1258	  4.2541
3100	 0.75	12.5	-1.0486	  6.7971	 -8.7603	  3.9704
3100	-0.75	12.5	-2.3418	  7.9622	 -7.9000	  3.1137
3200	 0.00	12.5	-1.1841	  4.8881	 -6.0889	  3.3139
3200	 1.00	12.5	-0.5131	  5.1361	 -7.1051	  3.4802
3200	 1.25	12.5	-0.1078	  4.1139	 -5.9265	  2.9433
3200	 1.50	12.5	 0.2827	  2.7454	 -4.1940	  2.2063
3200	 1.75	12.5	 0.7323	  1.1740	 -2.0649	  1.2165
3200	 2.00	12.5	 0.2798	  2.6829	 -4.3632	  2.4124
3200	 2.25	12.5	-0.5069	  4.2595	 -5.7265	  2.9218
3200	 2.50	12.5	-2.1599	 10.3154	-14.9848	  7.6723
3200	 0.25	12.5	-1.3564	  6.5419	 -8.7855	  4.5317
3200	-0.25	12.5	-1.4024	  4.7483	 -4.8237	  2.3767
3200	 2.75	12.5	-3.3302	 14.5475	-21.2246	 10.7802
3200	 3.00	12.5	-3.8162	 16.2960	-23.7510	 12.0138
3200	 0.50	12.5	-1.2418	  6.8206	 -9.2086	  4.5768
3200	-0.50	12.5	-1.1114	  2.9081	 -1.6632	  0.7722
3200	 0.75	12.5	-0.8915	  6.1401	 -8.4629	  4.1883
3200	-0.75	12.5	-0.2656	 -0.6914	  3.2460	 -1.3340
3300	 0.00	12.5	-3.0243	 11.7931	-14.2648	  6.3036
3300	 1.00	12.5	-0.1225	  2.0464	 -2.4974	  1.5865
3300	 1.25	12.5	 0.0957	  2.2259	 -3.5690	  2.2791
3300	 1.50	12.5	 0.3328	  1.9360	 -3.3868	  2.1638
3300	 1.75	12.5	 0.6656	  1.1954	 -2.6608	  1.8621
3300	 2.00	12.5	 1.2429	 -1.0445	  0.5478	  0.3331
3300	 2.25	12.5	 0.7846	  0.5858	 -1.6333	  1.3046
3300	 2.50	12.5	 1.7312	 -2.4911	  3.3566	 -1.4876
3300	 0.25	12.5	-2.6632	 11.3433	-14.2586	  6.4267
3300	-0.25	12.5	-2.9202	 10.5960	-12.2627	  5.3853
3300	 2.75	12.5	-0.5427	  4.2849	 -5.8968	  3.0827
3300	 3.00	12.5	-2.1303	 10.0270	-14.2592	  7.2134
3300	 0.50	12.5	-1.8845	  8.9566	-11.4968	  5.3329
